geography code,total,1,2,3,4,5,6+
E02001062,3546,88,287,916,826,841,588
E02001063,3629,152,192,980,1039,750,516
E02001064,3624,58,246,582,921,1107,710
E02001065,3787,34,101,368,892,1276,1116
E02001066,3533,109,345,757,550,506,1266
E02001067,3791,31,123,496,870,1274,997
E02001068,3696,37,176,650,811,796,1226
E02001069,4059,77,231,458,884,1369,1040
E02001070,3294,76,314,718,528,501,1157
E02001071,4566,31,199,444,1113,1419,1360
E02001072,3741,104,348,984,661,402,1242
E02001073,4015,24,237,779,466,611,1898
E02001074,4299,46,204,665,722,1071,1591
E02001075,3320,49,182,497,595,830,1167
E02001076,2965,34,147,456,425,485,1418
E02001077,3117,20,151,470,415,491,1570
E02001078,3835,21,65,368,502,867,2012
E02001079,3341,9,70,373,468,1223,1198
E02001080,3367,54,213,529,640,606,1325
E02001081,2776,6,78,282,546,773,1091
E02001082,2921,56,265,587,561,419,1033
E02001083,3902,40,404,1088,869,638,863
E02001084,3325,19,98,407,431,911,1459
E02001085,3177,5,45,192,524,1495,916
E02001086,2949,25,118,420,596,931,859
E02001087,4402,48,194,622,1005,680,1853
E02001088,3780,9,35,294,682,1683,1077
E02001089,3123,1,44,267,351,664,1796
E02001090,3100,25,64,388,525,775,1323
E02001091,3876,13,67,534,976,1151,1135
E02001092,3724,18,63,475,609,1357,1202
E02001093,3778,11,45,340,686,1974,722
E02001094,3805,19,67,522,589,1989,619
E02001095,3580,6,45,353,585,1257,1334
E02001096,3311,6,41,244,774,1132,1114
E02001097,3452,6,47,178,738,1208,1275
E02006902,3368,107,733,1321,697,374,136
E02006912,3885,161,904,1661,817,204,138
E02006913,2939,94,464,909,511,429,532
E02006914,2299,102,416,872,536,241,132
E02006915,3047,38,185,558,823,873,570
E02006916,3274,66,448,1214,908,443,195
E02006917,3087,51,604,1524,700,140,68
E02001098,2756,2,12,232,660,876,974
E02001099,2724,5,30,273,897,825,694
E02001100,2586,1,35,205,552,751,1042
E02001101,2457,3,15,68,354,773,1244
E02001102,2475,3,21,76,527,826,1022
E02001103,2353,0,27,252,347,521,1206
E02001104,2726,0,24,94,569,927,1112
E02001105,2631,5,37,277,626,800,886
E02001106,2668,5,46,298,690,796,833
E02001107,2390,3,22,137,568,719,941
E02001108,2148,1,27,190,851,709,370
E02001109,3332,14,72,430,1060,951,805
E02001110,2742,4,39,146,518,529,1506
E02001111,2928,28,118,676,889,770,447
E02001112,2371,0,13,60,303,717,1278
E02001113,2664,18,72,309,824,676,765
E02001114,3381,16,45,325,993,1019,983
E02001115,2539,2,26,159,707,810,835
E02001116,2358,1,31,90,799,746,691
E02001117,2529,3,48,206,406,527,1339
E02001118,2602,2,17,134,546,517,1386
E02001119,2840,11,69,150,736,712,1162
E02001121,2224,14,75,273,636,569,657
E02001123,2751,5,37,244,939,876,650
E02001124,2507,8,56,388,786,802,467
E02001125,3351,1,25,194,701,1165,1265
E02001126,3141,9,57,248,1135,1030,662
E02001127,2790,8,52,182,728,765,1055
E02001128,3271,5,23,209,1049,1074,911
E02001129,2622,5,54,276,870,828,589
E02001130,2520,4,17,276,523,741,959
E02001131,2298,4,10,93,508,837,846
E02006860,4028,19,97,309,956,966,1681
E02001132,2860,7,56,268,758,817,954
E02001133,2544,0,15,110,363,902,1154
E02001134,2583,2,32,146,384,640,1379
E02001135,3052,15,81,577,700,1108,571
E02001136,3667,7,52,341,722,1144,1401
E02001137,2497,1,16,113,359,674,1334
E02001138,3647,2,24,236,600,721,2064
E02001139,2906,17,90,302,958,711,828
E02001140,2958,3,60,242,764,815,1074
E02001141,5181,105,354,959,1567,1186,1010
E02001142,2396,1,12,85,284,423,1591
E02001143,3988,15,72,411,932,1203,1355
E02001144,2702,6,43,268,715,806,864
E02001145,3024,0,32,190,622,940,1240
E02001146,2896,11,87,322,812,683,981
E02001147,3878,7,99,563,1153,839,1217
E02001148,4257,7,71,452,1030,1222,1475
E02001149,4671,17,137,829,1642,1221,825
E02001150,3591,6,77,273,919,1321,995
E02001151,3867,7,38,233,867,993,1729
E02001152,3984,23,53,534,943,1235,1196
E02001153,4452,11,53,367,1135,1664,1222
E02001154,4387,3,95,418,1194,1561,1116
E02001155,3433,26,85,590,936,972,824
E02001156,4131,4,40,212,530,987,2358
E02001157,3183,4,49,454,759,1008,909
E02001158,2700,10,56,363,605,899,767
E02001159,2579,16,41,328,593,841,760
E02001160,2555,3,14,179,445,923,991
E02001161,2680,6,66,288,674,793,853
E02001162,2709,7,45,299,687,921,750
E02001163,4182,12,64,329,624,1092,2061
E02001164,2677,5,42,211,626,957,836
E02001165,2664,1,24,168,508,1059,904
E02001166,2343,42,116,426,514,250,995
E02001167,2710,8,78,426,585,614,999
E02001168,4093,5,65,382,797,1283,1561
E02001169,4252,0,13,72,452,916,2799
E02001170,4130,4,25,208,394,744,2755
E02001171,2336,0,22,83,211,901,1119
E02001172,4989,121,337,1020,1008,1166,1337
E02001173,3153,50,89,481,879,1108,546
E02001174,2362,11,51,141,329,592,1238
E02001175,2914,8,49,280,362,1115,1100
E02001176,5147,52,153,1024,1015,762,2141
E02001177,5293,35,214,817,1095,1270,1862
E02001178,5633,309,728,1666,1741,853,336
E02001179,2874,68,92,310,824,858,722
E02001180,2981,20,119,599,1227,674,342
E02001181,2606,10,46,363,635,768,784
E02001182,2858,9,56,457,867,746,723
E02001183,2782,4,53,242,814,908,761
E02001184,5710,303,623,1571,1742,955,516
E02001185,4208,18,48,240,640,1761,1501
E02001186,4253,8,65,422,758,1233,1767
E02001187,3076,7,47,220,591,1142,1069
E02001188,3503,27,105,405,977,1089,900
E02001189,3616,6,50,229,735,1064,1532
E02001190,3053,15,79,612,873,765,709
E02001191,2618,4,43,356,367,603,1245
E02001192,2831,33,152,488,341,358,1459
E02001193,2952,18,79,345,901,920,689
E02001194,2493,26,71,253,378,249,1516
E02001195,3208,0,15,100,780,1097,1216
E02001196,3339,1,22,232,519,708,1857
E02001197,2610,3,58,184,437,605,1323
E02001198,3341,4,51,415,757,933,1181
E02001199,3413,25,79,283,598,702,1726
E02001200,3446,27,127,993,926,862,511
E02001201,2431,6,14,84,461,783,1083
E02001202,2998,10,84,319,806,1114,665
E02001203,2387,4,18,64,231,359,1711
E02001204,3803,14,34,228,456,1517,1554
E02001205,3645,19,122,524,792,1128,1060
E02001206,2940,7,52,213,402,622,1644
E02001207,2942,1,17,204,406,746,1568
E02001208,3261,11,45,298,688,1129,1090
E02001209,3382,4,48,202,848,1073,1207
E02001210,2889,6,24,306,509,875,1169
E02001211,2413,5,47,188,176,399,1598
E02001212,2563,2,45,275,434,1060,747
E02001213,3991,15,90,384,599,807,2096
E02001214,3081,10,61,291,393,540,1786
E02001215,2502,3,29,153,346,586,1385
E02001216,2986,4,27,117,329,509,2000
E02001217,3066,13,105,319,808,855,966
E02001218,2375,0,15,51,273,460,1576
E02001219,2240,1,5,44,214,557,1419
E02001220,2270,15,46,96,280,506,1327
E02001221,2361,0,5,58,158,405,1735
E02001222,2375,0,3,32,183,510,1647
E02001223,2797,1,13,87,338,454,1904
E02001224,2577,0,16,71,322,605,1563
E02001225,2947,3,27,118,269,591,1939
E02001226,2722,3,24,101,362,664,1568
E02001227,2376,3,23,30,164,347,1809
E02001228,2160,1,12,64,182,259,1642
E02001229,4417,10,70,338,1398,1164,1437
E02001230,2392,5,18,113,352,617,1287
E02001231,2846,3,17,160,605,802,1259
E02001232,3504,2,38,276,1225,968,995
E02001233,3258,3,69,362,682,914,1228
E02001234,3256,9,100,284,951,1018,894
E02001235,2814,9,78,236,766,730,995
E02001236,2509,14,75,324,596,865,635
E02001237,2932,17,57,323,740,879,916
E02001238,3422,13,77,356,714,1006,1256
E02001239,3897,14,63,300,902,1521,1097
E02001240,2597,5,17,85,391,1136,963
E02001241,4252,48,301,785,1514,861,743
E02001242,2360,10,45,89,351,701,1164
E02001243,3529,11,40,375,676,708,1719
E02001244,2275,0,6,37,361,885,986
E02001245,3573,21,61,538,1114,766,1073
E02001246,3118,7,32,483,650,895,1051
E02001247,3064,10,30,375,785,860,1004
E02001248,4547,10,103,748,1211,1378,1097
E02001249,2811,9,67,194,775,967,799
E02001250,2679,5,10,143,452,733,1336
E02001251,2750,2,31,209,653,693,1162
E02001252,3293,7,36,179,559,967,1545
E02001253,2267,1,31,109,609,753,764
E02001254,2484,3,25,207,605,907,737
E02001255,2672,2,17,244,627,1289,493
E02001256,4015,9,81,508,1444,1012,961
E02001257,4272,9,81,456,1219,1324,1183
E02001258,3148,4,24,180,615,870,1455
E02001259,4162,58,234,749,906,846,1369
E02001260,3031,4,17,133,184,858,1835
E02001261,3451,8,84,281,673,977,1428
E02001262,3009,27,56,274,264,588,1800
E02001263,3293,1,30,117,338,682,2125
E02001264,3230,11,21,179,322,982,1715
E02001265,3369,7,36,289,354,960,1723
E02001266,3033,10,84,374,724,580,1261
E02001267,3363,57,161,516,569,629,1431
E02001268,2972,2,7,150,348,682,1783
E02001269,3628,38,110,556,655,618,1651
E02001270,3418,10,47,340,573,743,1705
E02001271,2874,6,34,279,499,899,1157
E02001272,3396,16,54,249,462,624,1991
E02001273,4242,45,195,753,1053,595,1601
E02001274,3188,3,23,197,269,425,2271
E02001275,3544,9,47,297,859,1350,982
E02001276,3299,3,34,247,459,957,1599
E02001277,3786,7,54,505,934,1133,1153
E02001278,3271,7,40,298,268,496,2162
E02001279,3229,2,6,77,196,579,2369
E02001280,3558,7,39,363,645,1007,1497
E02001281,3078,1,8,130,277,530,2132
E02001282,3883,8,49,298,655,1037,1836
E02001283,3748,29,107,375,644,674,1919
E02001284,3131,4,17,156,275,454,2225
E02001285,3251,5,44,220,496,496,1990
E02001286,3047,6,12,96,210,426,2297
E02001287,2321,10,21,56,311,651,1272
E02001288,3173,3,26,180,570,687,1707
E02001289,4248,3,13,127,619,1246,2240
E02001290,2615,0,21,210,463,683,1238
E02001291,3199,3,33,176,518,1358,1111
E02001292,3528,19,91,315,493,742,1868
E02001293,2583,2,9,124,391,913,1144
E02001294,3492,19,62,323,558,995,1535
E02001295,3641,18,91,711,1015,1097,709
E02001296,3745,14,74,456,764,1525,912
E02001297,2958,7,44,287,695,925,1000
E02001298,3372,14,43,300,619,1462,934
E02001299,3708,6,31,279,705,1107,1580
E02001300,3413,6,36,237,711,1245,1178
E02001301,3823,40,143,666,779,1310,885
E02001302,3251,10,35,314,490,1049,1353
E02001303,3740,7,60,424,807,1456,986
E02001304,5320,2,28,285,745,1494,2766
E02001305,3376,1,18,81,512,1235,1529
E02001306,2989,1,6,69,374,1133,1406
E02001307,4334,2,7,57,325,1324,2619
E02001308,2672,5,37,251,543,797,1039
E02001309,3565,15,42,370,944,1056,1138
E02001310,3766,4,45,283,819,1355,1260
E02001311,3706,6,30,342,969,976,1383
E02001312,3202,4,13,119,653,1139,1274
E02001313,3409,22,65,288,924,1100,1010
E02001314,3157,2,44,166,289,893,1763
E02001315,3326,5,14,148,411,1179,1569
E02001316,3095,33,92,251,1165,819,735
E02001317,3602,15,61,408,808,826,1484
E02001318,3397,6,43,336,543,883,1586
E02001319,3159,6,30,203,756,1178,986
E02001320,3475,2,39,256,1016,1014,1148
E02001321,3375,4,22,136,523,1112,1578
E02001322,3159,1,22,143,459,982,1552
E02001323,3356,2,54,232,776,817,1475
E02001324,3607,4,46,263,693,1326,1275
E02001325,3241,4,19,132,366,920,1800
E02001326,3288,1,38,194,552,917,1586
E02005176,3681,5,23,155,624,1299,1575
E02005177,2482,4,21,111,588,890,868
E02005178,3019,8,92,230,824,919,946
E02005179,4114,10,109,411,1025,1174,1385
E02005180,2906,5,17,158,487,656,1583
E02005181,2845,6,39,208,759,958,875
E02005182,2790,23,88,373,561,856,889
E02005183,2844,6,48,430,649,634,1077
E02005184,2211,0,26,81,364,490,1250
E02005185,3864,11,93,413,1077,1188,1082
E02005186,2524,0,10,123,381,755,1255
E02006881,4270,2,52,212,852,1102,2050
E02005189,2360,5,58,334,496,771,696
E02005190,2602,2,4,47,389,577,1583
E02005191,3457,3,27,133,508,825,1961
E02005192,3073,6,81,161,396,616,1813
E02005193,3506,2,9,128,332,839,2196
E02005194,3528,2,33,181,659,1058,1595
E02005195,2456,20,21,114,270,536,1495
E02005196,3281,19,99,273,383,848,1659
E02005197,3003,6,56,328,689,915,1009
E02005198,3747,13,126,318,733,995,1562
E02005199,3023,5,11,107,348,720,1832
E02005200,3523,8,34,396,733,997,1355
E02005201,3264,1,37,154,518,1035,1519
E02005202,4096,3,54,197,665,1061,2116
E02005203,2968,0,20,159,434,610,1745
E02005204,4533,7,64,326,680,1227,2229
E02005205,2564,2,5,71,333,625,1528
E02005206,3265,13,75,325,523,900,1429
E02005207,3782,2,12,191,637,800,2140
E02005208,5105,56,333,970,1338,561,1847
E02005209,3565,3,27,207,772,946,1610
E02005210,4923,8,85,498,1036,822,2474
E02005211,4180,34,86,266,804,969,2021
E02005212,4788,13,59,394,754,1602,1966
E02005213,4891,10,59,265,803,1447,2307
E02005214,2912,11,40,181,515,983,1182
E02005215,5338,3,61,419,1213,1895,1747
E02005216,2304,2,24,259,471,736,812
E02005217,4185,9,58,336,815,1498,1469
E02005218,3387,10,59,339,766,1159,1054
E02005219,3770,2,45,257,706,1022,1738
E02005220,2766,4,27,184,514,869,1168
E02005221,4379,2,17,206,716,1166,2272
E02005222,2565,1,17,75,266,444,1762
E02005223,3164,4,9,91,457,773,1830
E02005224,2570,4,37,288,654,587,1000
E02005225,2310,0,19,105,309,582,1295
E02005226,3576,25,255,642,752,676,1226
E02005228,2422,2,15,125,417,700,1163
E02005229,2636,22,158,557,584,356,959
E02005230,3059,3,41,244,1096,924,751
E02005231,3605,9,40,342,967,1241,1006
E02005233,2421,5,30,218,388,667,1113
E02005234,3377,72,283,907,721,586,808
E02005235,2105,0,17,130,573,548,837
E02005236,5512,5,49,320,988,1486,2664
E02005237,3933,8,57,327,815,887,1839
E02005238,2459,7,28,189,367,590,1278
E02005239,2571,3,19,98,336,594,1521
E02006871,5158,12,59,308,864,1515,2400
E02005240,2366,12,38,97,508,663,1048
E02005241,2499,8,82,192,480,681,1056
E02005242,2678,2,22,145,516,711,1282
E02005243,2462,3,60,407,552,660,780
E02005244,2413,0,29,223,292,959,910
E02005245,3016,2,23,178,533,698,1582
E02005246,2409,7,54,255,656,635,802
E02005247,4459,11,73,244,791,1005,2335
E02005248,2451,9,73,354,624,717,674
E02005249,4058,4,82,367,1350,1113,1142
E02005250,2627,5,33,141,722,669,1057
E02005251,2629,0,18,127,440,806,1238
E02005252,3281,2,33,152,650,815,1629
E02005253,2293,1,8,56,184,386,1658
E02005254,2528,0,7,50,132,321,2018
E02005255,3742,11,41,108,336,919,2327
E02005256,2915,17,71,251,370,603,1603
E02005257,2776,5,61,544,777,737,652
E02005258,3299,17,55,273,426,467,2061
E02005259,4099,5,47,412,586,1353,1696
E02005260,2860,2,13,77,325,751,1692
E02005261,4054,14,50,553,557,1402,1478
E02005262,2682,1,18,200,505,542,1416
E02005263,2788,11,45,213,911,711,897
E02005264,5005,31,105,508,1400,1346,1615
E02005265,4706,16,78,543,781,1325,1963
E02005266,3295,29,115,523,1072,867,689
E02005267,2188,80,136,501,471,399,601
E02005268,3529,15,77,268,731,1098,1340
E02005269,4808,127,468,1146,1213,711,1143
E02005270,2944,3,24,169,385,489,1874
E02005271,3266,28,29,191,540,783,1695
E02005272,3295,12,102,357,664,973,1187
E02005273,2381,2,26,103,351,528,1371
E02005274,2842,2,31,127,396,609,1677
E02005275,2291,25,62,116,388,618,1082
E02005276,3332,6,11,204,491,612,2008
E02005277,3694,4,20,134,375,679,2482
E02005278,3162,4,38,189,518,658,1755
E02005279,4263,11,84,461,1092,915,1700
E02005280,4281,6,61,303,1068,1090,1753
E02005281,3503,3,65,417,762,886,1370
E02005284,2405,1,23,161,441,565,1214
E02005285,2740,1,20,149,546,632,1392
E02005286,3292,5,40,295,895,864,1193
E02006884,5412,16,101,685,1446,1420,1744
E02005287,2158,2,22,37,119,366,1612
E02005288,2596,2,15,85,366,671,1457
E02005289,2615,4,20,76,292,518,1705
E02005290,2992,3,26,97,522,738,1606
E02005291,2418,14,22,110,321,675,1276
E02005292,2664,9,40,351,586,718,960
E02005293,2521,3,28,239,579,771,901
E02005294,2589,2,12,110,470,877,1118
E02005295,3125,3,31,145,476,985,1485
E02005296,2397,0,6,54,283,473,1581
E02005297,3481,5,15,110,437,795,2119
E02005298,2955,3,25,109,263,856,1699
E02005299,3076,7,40,168,627,975,1259
E02005300,2081,2,19,71,264,538,1187
E02005301,2787,3,26,307,409,767,1275
E02005302,2946,1,19,143,397,725,1661
E02005303,2701,7,35,327,469,897,966
E02005304,3493,4,22,157,339,702,2269
E02005305,3157,2,23,213,500,676,1743
E02005306,2971,1,14,165,379,582,1830
E02005307,3729,4,23,265,505,993,1939
E02005308,2766,1,9,81,232,555,1888
E02005309,3459,1,13,77,440,825,2103
E02005310,3036,14,58,401,511,670,1382
E02005311,2254,4,16,79,197,430,1528
E02005312,2405,22,13,262,217,694,1197
E02005313,3476,8,22,302,440,1640,1064
E02005314,2834,5,20,239,596,1033,941
E02005315,3259,0,5,91,305,429,2429
E02005316,2518,2,41,182,285,1023,985
E02005317,2939,5,36,284,409,1080,1125
E02005318,3085,2,21,142,494,777,1649
E02005319,3952,47,165,533,791,992,1424
E02005320,2369,0,13,95,325,579,1357
E02005321,2662,4,53,135,531,886,1053
E02005322,4418,9,36,252,966,1182,1973
E02005323,2873,6,19,227,394,1025,1202
E02005324,2337,3,14,106,287,422,1505
E02005325,4023,16,42,320,733,922,1990
E02005326,3961,18,103,379,671,1039,1751
E02005327,2352,1,9,78,215,508,1541
E02005328,3391,3,24,131,547,972,1714
E02005329,3910,15,73,312,731,1174,1605
E02005330,3840,2,12,104,550,969,2203
E02005331,3578,10,68,273,709,896,1622
E02005332,3615,6,10,52,444,959,2144
E02001327,2883,1,20,144,420,1244,1054
E02001328,4090,7,55,236,592,1221,1979
E02001329,3422,15,92,496,717,1002,1100
E02001330,3651,5,56,258,820,1407,1105
E02001331,4260,16,31,279,882,1343,1709
E02001332,3060,7,40,329,861,1108,715
E02001333,3754,12,84,390,893,1211,1164
E02001334,2468,2,28,137,557,1313,431
E02001335,3088,4,22,151,470,975,1466
E02001336,2963,5,38,295,448,1452,725
E02001337,2403,2,9,154,200,819,1219
E02001338,2466,2,18,159,193,1177,917
E02001339,2771,4,25,261,478,1205,798
E02001340,3641,0,12,94,195,968,2372
E02001341,3033,6,35,285,605,1209,893
E02001342,2874,4,9,77,227,513,2044
E02001343,2878,1,18,82,360,722,1695
E02001344,2231,7,20,299,329,629,947
E02001345,2302,0,11,54,306,774,1157
E02001346,3085,10,55,311,490,986,1233
E02001347,3204,2,23,173,464,1292,1250
E02001348,3148,4,51,148,473,913,1559
E02001349,3422,15,78,316,302,754,1957
E02001350,3417,8,61,216,920,1053,1159
E02001351,3515,14,61,261,510,1370,1299
E02001352,3046,23,91,404,594,880,1054
E02001353,2959,0,11,70,528,898,1452
E02001354,3312,6,40,256,491,1550,969
E02001355,3108,11,65,238,583,926,1285
E02001356,2364,3,28,149,279,1442,463
E02001357,2858,2,5,84,138,1475,1154
E02001358,3450,12,52,246,1038,1232,870
E02001359,2328,3,20,100,302,628,1275
E02001360,4130,31,173,566,956,1504,900
E02001361,3388,6,43,287,489,1317,1246
E02001362,3161,3,22,188,181,1043,1724
E02001363,3481,9,61,383,606,1432,990
E02001364,2532,7,55,336,703,663,768
E02001365,4059,19,93,309,782,1294,1562
E02001366,4081,32,117,455,609,1145,1723
E02001367,3939,6,42,290,447,745,2409
E02001368,2918,7,72,460,884,1043,452
E02001369,3877,47,255,856,1068,1061,590
E02001370,3153,44,110,548,1011,951,489
E02001371,3076,6,23,185,441,1657,764
E02001372,2728,20,74,317,419,772,1126
E02001373,4089,13,82,301,760,1173,1760
E02001374,4105,105,295,952,821,709,1223
E02001375,3202,1,43,205,479,1063,1411
E02001376,3789,24,120,364,985,1286,1010
E02001377,4063,125,271,814,936,916,1001
E02001378,3557,24,70,465,729,1020,1249
E02001380,3117,3,20,131,182,712,2069
E02001381,4312,33,117,435,1382,1203,1142
E02001382,2782,3,3,41,91,680,1964
E02001383,4260,206,504,1374,1035,562,579
E02001384,3941,20,84,415,722,715,1985
E02001385,3631,86,283,573,1169,797,723
E02001386,3572,14,63,347,809,1240,1099
E02001387,3162,4,24,120,271,326,2417
E02001388,4170,301,249,328,508,624,2160
E02001389,3740,105,457,1411,1006,325,436
E02001390,4094,38,155,681,1105,1330,785
E02001391,2481,4,16,126,391,1376,568
E02001392,2556,0,18,70,343,636,1489
E02001393,2845,2,14,79,239,215,2296
E02001394,4290,63,201,1004,1032,679,1311
E02001395,2612,3,21,123,173,514,1778
E02001396,3918,14,85,617,1100,1004,1098
E02001397,3848,11,111,667,795,812,1452
E02001398,3595,35,120,676,780,539,1445
E02001399,2866,1,15,84,142,313,2311
E02001400,2839,5,22,273,219,621,1699
E02001401,3395,3,22,285,289,875,1921
E02001402,3762,7,62,376,554,450,2313
E02001403,2841,18,81,380,543,853,966
E02001404,3155,5,35,286,504,1309,1016
E02001405,4154,10,66,446,911,1096,1625
E02006932,3201,279,711,986,607,261,357
E02006933,3135,106,437,878,1019,420,275
E02006934,2782,71,469,1249,730,181,82
E02001429,3059,2,14,62,547,927,1507
E02001430,3011,3,11,101,295,512,2089
E02001431,3639,13,114,729,961,395,1427
E02001432,4486,192,502,1261,1213,499,819
E02001433,3140,5,17,142,475,975,1526
E02001434,2868,10,24,177,289,656,1712
E02001435,3411,37,130,366,688,648,1542
E02001436,3558,5,30,184,440,960,1939
E02001437,4309,24,127,379,930,575,2274
E02001438,3065,7,11,95,331,652,1969
E02001439,2733,2,31,277,325,565,1533
E02001440,2600,0,9,29,130,457,1975
E02001441,2688,3,4,48,122,358,2153
E02001442,2609,2,25,182,407,417,1576
E02001443,2279,0,3,55,122,270,1829
E02001444,2397,0,5,40,212,646,1494
E02001445,2942,0,13,132,293,697,1807
E02001446,2855,2,14,124,303,713,1699
E02001447,2555,2,7,146,305,588,1507
E02001448,2789,2,22,143,177,597,1848
E02001449,3865,2,19,226,324,741,2553
E02001450,3523,4,35,215,615,348,2306
E02001451,2623,1,23,157,376,1163,903
E02001452,2871,3,48,332,625,1031,832
E02001453,3498,14,37,126,267,491,2563
E02001454,2912,0,14,102,215,749,1832
E02001455,2913,1,16,72,255,895,1674
E02001456,3254,18,44,240,531,560,1861
E02001457,2980,5,26,217,681,1107,944
E02001458,3211,16,65,307,304,404,2115
E02001459,2928,6,20,117,314,962,1509
E02001460,3696,29,143,857,704,795,1168
E02001461,2646,3,16,193,187,739,1508
E02001462,3406,15,71,419,750,1052,1099
E02001463,2727,3,30,144,297,1246,1007
E02001464,3102,1,45,256,565,1214,1021
E02001465,3205,33,171,639,813,799,750
E02001466,3577,3,51,270,427,1177,1649
E02001406,3445,2,14,106,401,937,1985
