geography code,total,1,2,3,4+
E02001213,3991,1353,1297,592,749
E02001214,3081,1005,964,410,702
E02001215,2502,719,948,376,459
E02001216,2986,784,1049,495,658
E02001217,3066,1154,996,458,458
E02001218,2375,567,907,381,520
E02001219,2240,531,842,385,482
E02001220,2270,632,745,384,509
E02001221,2361,511,895,404,551
E02001222,2375,584,836,360,595
E02001223,2797,704,1004,484,605
E02001224,2577,722,1089,329,437
E02001225,2947,808,1011,495,633
E02001226,2722,735,928,435,624
E02001227,2376,600,935,337,504
E02001228,2160,509,825,318,508
E02001229,4417,1495,1541,722,659
E02001230,2392,552,836,428,576
E02001231,2846,682,955,539,670
E02001232,3504,1114,1125,649,616
E02001233,3258,1093,1019,567,579
E02001234,3256,1084,1028,546,598
E02001235,2814,884,981,449,500
E02001236,2509,891,767,414,437
E02001237,2932,983,889,497,563
E02001238,3422,1172,1065,572,613
E02001239,3897,1200,1270,710,717
E02001240,2597,707,910,461,519
E02001241,4252,1932,996,566,758
E02001242,2360,624,824,454,458
E02001243,3529,1090,1316,546,577
E02001244,2275,540,837,458,440
E02001245,3573,1298,1153,568,554
E02001246,3118,1049,955,523,591
E02001247,3064,1054,964,530,516
E02001248,4547,1664,1354,717,812
E02001249,2811,930,946,492,443
E02001250,2679,659,966,521,533
E02001251,2750,947,989,369,445
E02001252,3293,1058,1106,524,605
E02001253,2267,725,748,401,393
E02001254,2484,732,859,421,472
E02001255,2672,962,792,427,491
E02001256,4015,1365,1152,594,904
E02001257,4272,1618,1438,598,618
E02001258,3148,933,1160,502,553
E02001259,4162,1614,1039,549,960
E02001260,3031,684,1051,596,700
E02001261,3451,1036,1112,595,708
E02001262,3009,833,783,464,929
E02001263,3293,856,1160,571,706
E02001264,3230,795,1045,642,748
E02001265,3369,935,1140,566,728
E02001266,3033,1169,913,434,517
E02001267,3363,1304,1031,446,582
E02001268,2972,798,1073,498,603
E02001269,3628,1314,1093,562,659
E02001270,3418,1060,1168,532,658
E02001271,2874,926,926,512,510
E02001272,3396,997,1246,516,637
E02001273,4242,1684,1398,530,630
E02001274,3188,816,1171,473,728
E02001275,3544,1092,1166,603,683
E02001276,3299,941,1077,582,699
E02001277,3786,1191,1163,727,705
E02001278,3271,815,1086,613,757
E02001279,3229,645,1116,611,857
E02001280,3558,1180,1124,557,697
E02001281,3078,717,1089,500,772
E02001282,3883,1115,1367,702,699
E02001283,3748,1241,1332,485,690
E02001284,3131,741,1000,534,856
E02001285,3251,942,1165,465,679
E02001286,3047,738,1074,470,765
E02001287,2321,535,861,433,492
E02001288,3173,844,1138,586,605
E02001289,4248,1051,1653,711,833
E02001290,2615,715,978,456,466
E02001291,3199,837,1138,587,637
E02001292,3528,1166,1195,609,558
E02001293,2583,643,993,437,510
E02001294,3492,1197,1134,596,565
E02001295,3641,1686,995,473,487
E02001296,3745,1233,1069,692,751
E02001297,2958,973,969,520,496
E02001298,3372,1044,1020,607,701
E02001299,3708,1038,1293,650,727
E02001300,3413,1008,1235,582,588
E02001301,3823,1525,1203,578,517
E02001302,3251,944,1028,593,686
E02001303,3740,1275,1169,638,658
E02001304,5320,1484,1961,927,948
E02001305,3376,765,1303,643,665
E02001306,2989,669,1150,567,603
E02001307,4334,757,1648,824,1105
E02001308,2672,840,979,439,414
E02001309,3565,1204,1271,586,504
E02001310,3766,1080,1264,682,740
E02001311,3706,1176,1279,640,611
E02001312,3202,853,1148,598,603
E02001313,3409,1091,1104,606,608
E02001314,3157,679,1076,659,743
E02001315,3326,894,1252,603,577
E02001316,3095,1197,980,510,408
E02001317,3602,1160,1167,622,653
E02001318,3397,960,1251,573,613
E02001319,3159,1015,1006,546,592
E02001320,3475,1126,1217,591,541
E02001321,3375,816,1169,631,759
E02001322,3159,824,1207,582,546
E02001323,3356,1016,1234,559,547
E02001324,3607,1059,1281,603,664
E02001325,3241,796,1264,541,640
E02001326,3288,878,1216,581,613
E02005176,3681,980,1328,676,697
E02005177,2482,853,824,355,450
E02005178,3019,969,648,373,1029
E02005179,4114,1530,1339,632,613
E02005180,2906,739,1053,569,545
E02005181,2845,1038,922,457,428
E02005182,2790,1248,794,368,380
E02005183,2844,1016,990,433,405
E02005184,2211,595,908,356,352
E02005185,3864,1545,1128,582,609
E02005186,2524,622,972,486,444
E02006881,4270,1371,1406,741,752
E02005189,2360,878,750,347,385
E02005190,2602,601,1085,440,476
E02005191,3457,872,1304,606,675
E02005192,3073,781,1152,522,618
E02005193,3506,819,1373,596,718
E02005194,3528,1053,1283,604,588
E02005195,2456,646,911,433,466
E02005196,3281,974,1300,480,527
E02005197,3003,1037,954,490,522
E02005198,3747,1322,1275,558,592
E02005199,3023,740,1218,486,579
E02005200,3523,995,1116,660,752
E02005201,3264,850,1172,591,651
E02005202,4096,1156,1552,680,708
E02005203,2968,719,1200,482,567
E02005204,4533,1344,1702,774,713
E02005205,2564,588,986,451,539
E02005206,3265,1225,1171,446,423
E02005207,3782,1240,1520,502,520
E02005208,5105,2518,1520,533,534
E02005209,3565,1120,1381,550,514
E02005210,4923,1944,1774,596,609
E02005211,4180,1630,1558,482,510
E02005212,4788,1623,1632,730,803
E02005213,4891,1375,1727,825,964
E02005214,2912,919,1021,464,508
E02005215,5338,1922,1780,777,859
E02005216,2304,752,724,384,444
E02005217,4185,1273,1017,565,1330
E02005218,3387,1184,1150,525,528
E02005219,3770,1223,1323,607,617
E02005220,2766,790,1075,459,442
E02005221,4379,1252,1788,628,711
E02005222,2565,678,1103,331,453
E02005223,3164,853,1371,426,514
E02005224,2570,1076,980,247,267
E02005225,2310,690,904,321,395
E02005226,3576,1514,1023,468,571
E02005228,2422,722,800,436,464
E02005229,2636,1192,698,340,406
E02005230,3059,1030,1190,427,412
E02005231,3605,1244,1192,570,599
E02005233,2421,718,829,392,482
E02005234,3377,1526,1029,336,486
E02005235,2105,677,668,290,470
E02005236,5512,1574,2108,861,969
E02005237,3933,1188,1363,579,803
E02005238,2459,743,840,402,474
E02005239,2571,640,1049,381,501
E02006871,5158,1521,1855,846,936
E02005240,2366,725,834,387,420
E02005241,2499,869,868,347,415
E02005242,2678,742,1072,393,471
E02005243,2462,1007,793,335,327
E02005244,2413,712,814,405,482
E02005245,3016,790,1201,515,510
E02005246,2409,968,743,322,376
E02005247,4459,1326,1822,626,685
E02005248,2451,894,576,296,685
E02005249,4058,1631,1084,558,785
E02005250,2627,810,615,325,877
E02005251,2629,659,911,448,611
E02005252,3281,955,1049,442,835
E02005253,2293,520,848,357,568
E02005254,2528,525,980,430,593
E02005255,3742,1060,1345,557,780
E02005256,2915,895,933,454,633
E02005257,2776,1104,872,409,391
E02005258,3299,1043,1084,457,715
E02005259,4099,1255,1217,664,963
E02005260,2860,809,1028,471,552
E02005261,4054,1344,1132,643,935
E02005262,2682,867,855,435,525
E02005263,2788,978,693,399,718
E02005264,5005,1911,1590,753,751
E02005265,4706,1623,1453,716,914
E02005266,3295,1319,856,437,683
E02005267,2188,932,543,254,459
E02005268,3529,1105,949,537,938
E02005269,4808,2545,1127,513,623
E02005270,2944,767,1161,430,586
E02005271,3266,996,1163,497,610
E02005272,3295,1238,1027,489,541
E02005273,2381,626,898,371,486
E02005274,2842,791,1063,474,514
E02005275,2291,692,815,317,467
E02005276,3332,917,1146,528,741
E02005277,3694,921,1500,540,733
E02005278,3162,794,1155,567,646
E02005279,4263,1421,1367,591,884
E02005280,4281,1284,1426,772,799
E02005281,3503,1128,1200,507,668
E02005284,2405,646,884,402,473
E02005285,2740,811,1044,440,445
E02005286,3292,1021,1173,530,568
E02006884,5412,1883,1797,846,886
E02005287,2158,498,807,380,473
E02005288,2596,692,1028,432,444
E02005289,2615,689,976,438,512
E02005290,2992,756,1100,526,610
E02005291,2418,662,887,403,466
E02005292,2664,976,886,374,428
E02005293,2521,830,919,399,373
E02005294,2589,619,954,526,490
E02005295,3125,823,1155,557,590
E02005296,2397,561,979,399,458
E02005297,3481,902,1361,572,646
E02005298,2955,717,1083,569,586
E02005299,3076,865,1085,576,550
E02005300,2081,476,751,383,471
E02005301,2787,847,1005,450,485
E02005302,2946,697,1194,519,536
E02005303,2701,843,889,479,490
E02005304,3493,786,1375,566,766
E02005305,3157,887,1247,459,564
E02005306,2971,759,1191,455,566
E02005307,3729,934,1346,644,805
E02005308,2766,684,1093,442,547
E02005309,3459,898,1308,516,737
E02005310,3036,1009,929,430,668
E02005311,2254,566,924,367,397
E02005312,2405,641,767,425,572
E02005313,3476,967,1063,634,812
E02005314,2834,947,917,468,502
E02005315,3259,782,1284,496,697
E02005316,2518,675,809,474,560
E02005317,2939,883,934,515,607
E02005318,3085,808,1153,524,600
E02005319,3952,1529,1286,604,533
E02005320,2369,611,855,389,514
E02005321,2662,761,1095,388,418
E02005322,4418,1289,1911,568,650
E02005323,2873,813,1008,464,588
E02005324,2337,579,922,361,475
E02005325,4023,1159,1709,517,638
E02005326,3961,1375,1513,521,552
E02005327,2352,518,943,380,511
E02005328,3391,984,1407,504,496
E02005329,3910,1238,1426,592,654
E02005330,3840,988,1567,621,664
E02005331,3578,1303,1315,492,468
E02005332,3615,1025,1492,516,582
E02001327,2883,708,871,610,694
E02001328,4090,1061,1325,798,906
E02001329,3422,1370,901,556,595
E02001330,3651,1093,1132,733,693
E02001331,4260,1341,1315,756,848
E02001332,3060,1216,917,416,511
E02001333,3754,1439,1149,576,590
E02001334,2468,790,786,429,463
E02001335,3088,864,941,562,721
E02001336,2963,1058,848,521,536
E02001337,2403,688,731,428,556
E02001338,2466,713,801,432,520
E02001339,2771,813,848,490,620
E02001340,3641,928,1247,625,841
E02001341,3033,1125,860,480,568
E02001342,2874,764,960,513,637
E02001343,2878,716,971,536,655
E02001344,2231,759,623,382,467
E02001345,2302,567,805,422,508
E02001346,3085,1028,960,529,568
E02001347,3204,980,959,606,659
E02001348,3148,1041,967,557,583
E02001349,3422,1155,971,619,677
E02001350,3417,1227,1013,551,626
E02001351,3515,1175,1012,669,659
E02001352,3046,1217,844,476,509
E02001353,2959,704,939,582,734
E02001354,3312,1124,968,611,609
E02001355,3108,1252,887,484,485
E02001356,2364,761,686,459,458
E02001357,2858,839,877,525,617
E02001358,3450,1491,976,521,462
E02001359,2328,647,749,380,552
E02001360,4130,1818,1207,591,514
E02001361,3388,1207,999,574,608
E02001362,3161,1034,931,540,656
E02001363,3481,1271,1003,618,589
E02001364,2532,1148,661,371,352
E02001365,4059,1622,1072,650,715
E02001366,4081,1608,1204,561,708
E02001367,3939,1205,1291,606,837
E02001368,2918,1327,836,414,341
E02001369,3877,1767,1155,503,452
E02001370,3153,1597,743,388,425
E02001371,3076,935,931,584,626
E02001372,2728,1060,744,428,496
E02001373,4089,1529,1129,680,751
E02001374,4105,2151,924,454,576
E02001375,3202,1191,947,500,564
E02001376,3789,1447,1064,582,696
E02001377,4063,1938,936,511,678
E02001378,3557,1410,1005,549,593
E02001380,3117,877,1008,542,690
E02001381,4312,1764,1255,590,703
E02001382,2782,628,912,545,697
E02001383,4260,2689,926,288,357
E02001384,3941,1241,950,553,1197
E02001385,3631,1676,858,437,660
E02001386,3572,1483,1020,547,522
E02001387,3162,836,997,537,792
E02001388,4170,1979,960,509,722
E02001389,3740,2417,873,242,208
E02001390,4094,1702,1185,595,612
E02001391,2481,734,802,441,504
E02001392,2556,790,961,389,416
E02001393,2845,687,980,468,710
E02001394,4290,2206,1197,413,474
E02001395,2612,779,888,463,482
E02001396,3918,1584,1311,539,484
E02001397,3848,1751,1130,471,496
E02001398,3595,1550,1122,454,469
E02001399,2866,739,913,514,700
E02001400,2839,977,852,477,533
E02001401,3395,1047,1163,542,643
E02001402,3762,1343,1209,581,629
E02001403,2841,1196,794,401,450
E02001404,3155,1081,942,540,592
E02001405,4154,1412,1233,715,794
E02006932,3201,1806,1042,164,189
E02006933,3135,1596,1086,274,179
E02006934,2782,1525,1014,184,59
E02001429,3059,906,1241,444,468
E02001430,3011,791,1164,475,581
E02001431,3639,1638,1273,358,370
E02001432,4486,2410,1286,465,325
E02001433,3140,811,1100,561,668
E02001434,2868,768,936,545,619
E02001435,3411,1133,1078,566,634
E02001436,3558,979,1226,613,740
E02001437,4309,1601,1582,476,650
E02001438,3065,758,1091,554,662
E02001439,2733,879,917,419,518
E02001440,2600,644,1233,334,389
E02001441,2688,599,1179,373,537
E02001442,2609,865,909,369,466
E02001443,2279,515,904,347,513
E02001444,2397,647,882,366,502
E02001445,2942,774,1092,481,595
E02001446,2855,805,991,481,578
E02001447,2555,758,930,387,480
E02001448,2789,675,963,511,640
E02001449,3865,1081,1340,693,751
E02001450,3523,1124,1242,487,670
E02001451,2623,857,844,424,498
E02001452,2871,996,901,482,492
E02001453,3498,919,1123,640,816
E02001454,2912,759,1016,531,606
E02001455,2913,743,990,518,662
E02001456,3254,1084,1025,535,610
E02001457,2980,1038,897,506,539
E02001458,3211,973,1032,526,680
E02001459,2928,767,961,521,679
E02001460,3696,1745,1017,451,483
E02001461,2646,769,850,455,572
E02001462,3406,1310,955,545,596
E02001463,2727,757,795,542,633
E02001464,3102,1168,937,481,516
E02001465,3205,1616,811,388,390
E02001466,3577,1158,1022,662,735
E02001406,3445,941,1405,562,537
E02001407,2617,654,1047,472,444
E02001408,2368,534,922,449,463
E02001409,4325,1352,1466,766,741
E02001410,2498,702,901,488,407
E02001411,2520,708,914,416,482
E02001412,3686,1014,1272,654,746
E02001413,4085,1031,1540,761,753
E02001414,2253,557,895,362,439
E02001415,2737,794,902,463,578
E02001416,2540,811,817,451,461
E02001417,3623,1647,1093,491,392
E02001418,2487,930,822,392,343
E02001419,3188,1296,987,463,442
E02001420,4348,1249,1533,775,791
E02001421,4658,1474,1623,793,768
E02001422,2651,820,805,467,559
E02001423,2657,745,951,421,540
E02001424,5700,1734,1833,1004,1129
E02001425,4523,1305,1581,845,792
E02001426,2299,641,835,400,423
E02001427,4276,1171,1447,833,825
E02001428,2252,584,850,366,452
E02001467,3732,1643,1166,448,475
E02001468,3346,1183,1052,484,627
E02001469,3465,1184,1108,543,630
E02001470,3456,870,1147,647,792
E02001471,3301,1276,912,520,593
E02001472,2969,862,1018,472,617
E02001473,3352,1116,1112,539,585
E02001474,3248,1301,900,531,516
E02001475,2777,1049,815,419,494
E02001476,3419,1196,1072,582,569
E02001477,3296,1175,969,582,570
E02001478,3507,1157,1202,567,581
E02001479,2512,602,928,452,530
E02001480,3326,1108,1119,500,599
E02001481,3450,1086,1161,557,646
E02001482,4206,2367,980,440,419
E02001483,3202,925,1143,551,583
E02001484,3368,1081,1172,542,573
E02001485,2610,750,867,442,551
E02001486,4169,2062,1212,454,441
E02001487,4321,1724,1279,674,644
E02001488,3843,1476,1161,550,656
E02001489,3587,997,1388,569,633
E02001490,3451,757,1212,674,808
E02001491,3101,1200,875,525,501
E02001492,3539,1323,1143,473,600
E02001493,3727,1608,1012,540,567
E02001494,2990,755,1206,426,603
E02001495,3370,1146,1033,566,625
E02001496,2470,705,831,394,540
E02001497,3663,1402,1113,574,574
E02001498,3108,835,1021,565,687
E02001499,2941,848,1120,458,515
E02001500,3234,923,1225,480,606
E02001501,3259,866,1105,576,712
E02001502,3665,1208,1268,603,586
E02001503,3434,1205,1222,437,570
E02001504,3066,767,1271,467,561
E02001505,2747,841,948,446,512
E02001506,3821,920,1644,535,722
E02001507,3009,726,1165,466,652
E02001508,3526,1104,1235,548,639
E02002684,4628,1328,2266,531,503
E02002685,3739,1062,1737,455,485
E02002686,3571,1270,1247,502,552
E02002687,2759,1095,968,317,379
E02002688,2523,1028,815,308,372
E02002689,2511,634,1083,367,427
E02002691,3485,855,1518,530,582
E02002692,3384,732,1415,568,669
E02002693,2954,728,1293,417,516
E02002694,4737,1351,1879,686,821
E02002695,3626,1111,1523,470,522
E02002696,2427,501,1033,419,474
E02002697,3232,727,1431,493,581
E02002698,3253,836,1357,483,577
E02002699,3977,985,1596,645,751
E02002700,2758,900,935,466,457
E02002701,3456,688,1502,575,691
E02002702,4798,1830,1779,618,571
E02002703,3663,877,1417,577,792
E02002704,3089,715,1357,485,532
E02002705,2765,692,1260,363,450
E02002706,3010,863,1165,465,517
E02002707,2881,661,1210,456,554
E02002708,2886,1088,1133,316,349
E02002709,3203,811,1290,512,590
E02002710,3106,772,1150,497,687
E02002711,3172,757,1351,455,609
E02002712,3257,884,1329,519,525
E02002714,3264,773,1411,528,552
E02002715,5106,1191,1921,874,1120
E02002716,3604,893,1455,536,720
E02002717,3460,1180,1204,513,563
E02002718,3283,752,1404,501,626
E02002719,2363,621,865,391,486
E02002720,2900,665,1196,498,541
E02002721,2739,767,1057,415,500
E02002722,3766,1153,1486,496,631
E02002723,3559,993,1338,605,623
E02002724,3811,1196,1277,655,683
E02002725,2740,648,1098,468,526
E02006814,3517,902,1351,587,677
E02006891,3114,768,1195,549,602
E02006892,2956,993,1121,424,418
E02002652,4196,988,1337,855,1016
E02002653,3431,1035,1108,572,716
E02002654,3123,992,935,487,709
E02002655,3594,1034,1171,598,791
E02002656,2562,843,1069,337,313
E02002657,3106,725,1179,567,635
E02002658,2992,902,1077,490,523
E02002659,4665,1494,1452,785,934
E02002660,3154,1103,1073,466,512
E02002661,3373,1056,1135,557,625
E02002662,3355,1309,1067,446,533
E02002663,2457,740,680,371,666
E02002664,3007,643,1042,594,728
E02002665,3384,852,1221,583,728
E02002666,3653,1466,855,444,888
E02002667,3295,1124,1163,537,471
E02002668,3928,1424,1203,592,709
E02002669,3699,1401,1062,525,711
E02002670,3688,1362,1241,517,568
E02002671,3246,997,1021,563,665
E02002672,3003,941,908,504,650
E02002673,3431,1122,1164,551,594
E02002674,3251,1096,1193,533,429
E02002675,4105,2010,1009,470,616
E02002676,3523,1359,1145,485,534
E02002677,4273,1969,1235,572,497
E02002678,3349,1107,1074,578,590
E02002679,3227,1018,1099,500,610
E02002680,5316,3361,1257,380,318
E02002681,3905,1729,993,550,633
E02002682,3514,1169,1117,620,608
E02006813,3791,1417,1277,545,552
E02002726,4427,1310,1627,691,799
E02002727,3297,1834,855,308,300
E02002728,3681,1424,1172,590,495
E02002729,2578,774,929,407,468
E02002730,3203,1017,951,599,636
E02002731,2497,743,842,406,506
E02002732,3093,674,1273,509,637
E02002733,2802,1021,967,423,391
E02002734,2233,655,870,336,372
E02002735,2281,685,836,367,393
E02002736,2451,790,741,409,511
E02002737,3098,849,1139,516,594
E02002738,3024,765,1156,554,549
E02002739,2876,1096,1028,377,375
E02002740,2438,773,842,389,434
E02002741,3693,982,1364,606,741
E02002742,2494,783,932,348,431
E02002743,2665,956,1071,324,314
E02002744,2837,797,897,499,644
E02002745,3406,971,1451,433,551
E02002746,3779,1112,1377,561,729
E02002747,3409,872,1375,529,633
E02002748,3445,910,1439,518,578
E02002749,4816,1404,1808,794,810
E02002750,2636,641,1096,412,487
E02002751,2667,631,1068,465,503
E02002752,2935,768,1171,508,488
E02002753,3956,1208,1641,532,575
E02002754,3465,881,1334,595,655
E02002755,2907,908,945,451,603
E02002756,3277,989,929,544,815
E02002757,2518,647,878,438,555
E02002758,2715,826,886,469,534
E02002759,4151,1202,1610,651,688
E02002760,2493,689,934,434,436
E02002761,2834,722,1121,476,515
E02002762,2879,982,893,465,539
E02002763,3164,1030,1032,539,563
E02002764,2289,560,774,414,541
E02002765,2711,816,950,433,512
E02002766,3804,942,1440,678,744
E02002767,2967,752,1248,467,500
E02002768,3095,813,1200,506,576
E02002769,2539,622,1094,396,427
E02002770,2899,697,1210,460,532
E02002771,2967,690,1241,443,593
E02002772,2673,561,994,478,640
E02002773,2624,787,1094,358,385
E02002774,2646,648,1085,427,486
E02002775,2565,843,1012,352,358
E02002776,2864,796,1170,447,451
E02002777,3451,843,1295,626,687
E02002778,3619,1136,1401,512,570
E02002779,4177,1234,1622,621,700
E02002780,3493,1108,1161,534,690
E02002781,4161,1369,1399,657,736
E02002782,2491,556,1060,351,524
E02002783,4152,1091,1462,728,871
E02002784,5511,2771,1846,465,429
E02002785,2762,730,1010,403,619
E02002786,3996,1055,1202,625,1114
