geography code,total,OW,SO,SR,PR
E02000870,2560,251,477,1166,30
E02000871,3107,138,453,1730,47
E02000872,3088,225,484,1253,30
E02000873,2792,224,503,1295,24
E02000874,2494,164,325,1328,33
E02000875,3437,160,445,1857,50
E02000876,2750,219,461,1029,34
E02000877,3252,193,447,1749,30
E02000878,3900,377,675,1244,45
E02000879,2855,278,459,1314,49
E02000880,2090,167,370,908,24
E02000881,2379,197,427,1291,27
E02000882,2884,140,551,1785,37
E02000883,2880,178,321,1731,28
E02000884,3707,254,522,998,40
E02000885,2509,153,366,1421,34
E02000886,3185,356,726,984,32
E02000887,3165,213,476,1633,37
E02000888,3306,280,766,1062,54
E02000889,2879,364,652,853,41
E02000890,3093,615,855,359,41
E02000891,5742,452,1102,1397,74
E02000893,2912,307,618,1081,43
E02000894,4510,446,1098,757,66
E02006853,3320,231,578,1050,60
E02006854,2991,307,566,418,42
E02000923,3632,941,942,436,73
E02000924,5295,509,1131,1946,56
E02000925,3412,425,614,1593,35
E02000926,4283,711,1179,783,49
E02000927,3228,368,721,1277,31
E02000928,3635,1031,1116,375,41
E02000929,3201,256,539,1831,24
E02000930,4382,664,1193,737,51
E02000931,3532,779,1266,272,17
E02000932,4777,888,1491,289,50
E02000933,3872,1134,1022,428,43
E02000934,4325,606,1278,962,40
E02000935,2468,292,273,1406,42
E02000936,4057,904,935,562,54
E02000937,3130,759,1064,377,32
E02000938,4032,797,1021,1292,42
E02000939,2915,918,1005,327,40
E02000940,3494,396,1033,1027,26
E02000941,4125,797,1544,583,32
E02000942,3794,1000,1352,242,44
E02000943,3708,715,1152,439,35
E02000944,2856,359,642,991,25
E02000945,2764,348,552,1114,19
E02000946,3172,482,1110,622,20
E02000947,3820,788,1502,351,27
E02000948,4493,700,1453,548,39
E02000949,4072,1007,1389,291,48
E02000950,3233,706,936,518,40
E02000951,2946,559,792,447,28
E02000952,2644,444,713,542,21
E02000953,3113,438,1058,741,28
E02000954,2299,582,691,269,18
E02000955,2527,487,616,642,27
E02000956,3066,369,647,693,40
E02000957,4238,705,1196,564,58
E02000958,2973,738,1102,450,34
E02000959,2980,465,967,549,27
E02000960,3055,908,435,322,138
E02000961,4064,874,691,836,94
E02000962,4424,912,551,1093,149
E02000963,4141,398,632,2356,49
E02000964,5638,445,822,2653,72
E02000965,3981,576,869,718,65
E02000966,4714,1098,946,584,115
E02000967,3653,927,574,186,141
E02000968,5713,528,514,3145,105
E02000969,3719,296,435,2041,91
E02000970,4874,1005,517,506,246
E02000971,4354,787,533,371,151
E02000972,4503,543,466,1240,176
E02000973,5312,991,896,1335,105
E02000974,4380,924,566,456,192
E02000975,4621,810,684,362,110
E02000976,5041,893,676,599,156
E02000977,3895,656,348,866,215
E02000978,3882,1333,480,150,388
E02000979,3892,822,444,1096,195
E02000980,4498,745,653,1848,108
E02000981,4853,970,815,1175,102
E02000982,4143,604,508,1888,66
E02000983,4422,647,425,1522,74
E02000002,2713,596,681,1133,34
E02000003,3834,1028,1507,446,23
E02000004,2318,718,985,371,16
E02000005,3183,711,1164,793,33
E02000007,3441,558,853,1663,34
E02000008,4591,708,1440,1762,40
E02000009,3212,488,1066,982,57
E02000010,3292,463,1090,1195,27
E02000011,2289,672,861,289,27
E02000012,3258,935,1331,475,41
E02000013,3125,479,997,1181,33
E02000014,3531,557,1007,1413,27
E02000015,3170,369,671,1604,21
E02000016,2934,160,543,1038,21
E02000017,2729,641,932,267,29
E02000018,3326,403,932,1405,21
E02000019,3010,404,1057,1045,32
E02000020,3460,521,1014,1260,32
E02000021,2949,582,1054,565,31
E02000022,3261,129,474,2061,34
E02000023,2431,203,545,1271,16
E02006799,3624,583,1118,1240,35
E02000024,4110,1507,1577,214,59
E02000025,3622,1050,1255,512,42
E02000026,2496,951,971,133,37
E02000027,3705,879,1154,1259,44
E02000028,2473,878,909,89,23
E02000029,3513,961,1286,336,40
E02000030,3410,1450,1209,385,63
E02000031,2817,1078,842,231,33
E02000032,2742,1163,1194,81,24
E02000033,3317,1023,1278,466,30
E02000034,3403,1019,1184,334,55
E02000035,3381,949,960,437,44
E02000036,3942,1097,1526,498,51
E02000037,3397,1088,1164,686,48
E02000038,4049,1066,1518,391,85
E02000039,2485,849,966,101,27
E02000040,2649,766,743,660,92
E02000041,3120,909,985,343,52
E02000042,4421,1103,1260,384,99
E02000043,2693,984,939,65,26
E02000044,2862,512,895,882,31
E02000045,4168,793,1345,893,100
E02000046,2860,721,724,131,35
E02000047,4036,596,1107,1257,58
E02000048,3784,1209,1397,200,45
E02000049,3028,202,488,1886,48
E02000050,3853,874,1137,955,45
E02000051,3537,1197,888,218,102
E02000052,4163,988,1179,682,56
E02000053,3244,615,878,502,43
E02000054,2774,678,853,189,27
E02000055,4179,1033,900,601,92
E02000056,3390,1380,995,183,89
E02000057,2460,717,641,149,51
E02000058,3961,1418,1059,222,55
E02000059,3990,884,958,942,55
E02000060,3400,932,760,250,68
E02000061,3172,992,633,97,78
E02000062,2357,360,523,710,35
E02000063,2503,690,664,158,51
E02000064,2450,544,492,622,49
E02000065,2728,296,1117,622,27
E02000066,3795,506,863,1907,37
E02000067,3580,727,1361,699,39
E02000068,3041,474,1100,728,39
E02000069,2495,824,958,315,18
E02000070,3177,1331,1300,244,21
E02000071,2782,912,1244,316,32
E02000072,4722,575,1375,2087,49
E02000073,3968,1683,1878,163,20
E02000074,3185,630,1113,1149,26
E02000075,3172,1468,1336,176,21
E02000077,2870,979,1356,276,24
E02000078,3036,1155,1495,128,17
E02000079,3267,1240,1332,132,37
E02000080,3702,1423,1608,231,30
E02000081,3106,1162,1219,438,29
E02000082,3356,1328,1709,17,29
E02000083,3985,1081,1744,715,29
E02000084,4209,1696,1957,175,28
E02000085,3084,1113,1524,135,17
E02000086,2789,1104,1415,23,15
E02000087,3142,1436,1234,127,27
E02000088,2984,1249,1408,99,20
E02000089,2899,1200,1364,148,19
E02000090,3962,1397,1468,356,34
E02000091,4279,1595,1385,694,30
E02000092,2722,656,900,889,32
E02006785,2567,887,1018,388,17
E02000093,3408,1108,1127,402,53
E02000094,2738,750,895,396,42
E02000095,3117,1025,872,398,42
E02000096,2518,1027,876,109,37
E02000097,2926,877,980,317,38
E02000098,2652,696,763,482,37
E02000099,2782,701,794,377,45
E02000100,2696,899,895,441,27
E02000101,3312,569,756,1047,58
E02000102,2496,604,587,590,17
E02000103,2994,706,766,772,40
E02000104,2213,684,649,254,30
E02000105,2997,613,892,424,51
E02000106,3449,700,790,642,47
E02000107,4107,699,797,630,40
E02000108,2147,534,662,337,29
E02000109,3264,791,874,487,40
E02000110,2969,686,695,593,23
E02000111,2914,711,799,389,44
E02000112,2892,776,775,264,41
E02000113,3306,292,504,1956,60
E02000114,3528,466,692,727,57
E02000115,3911,545,733,1031,53
E02000116,3072,311,473,1012,50
E02000117,4557,429,675,2153,86
E02000118,2849,632,891,582,34
E02000119,2597,135,297,1722,46
E02000120,4277,558,904,1008,41
E02000121,2623,700,738,246,55
E02000122,3047,820,847,545,60
E02000123,5884,526,979,1997,79
E02000124,4334,766,1041,898,62
E02000125,4329,933,1206,926,51
E02000126,3381,147,320,2437,39
E02000127,3675,767,1167,1314,46
E02000128,3006,927,1305,376,26
E02000130,3464,765,1318,660,30
E02000131,4589,478,1336,1210,31
E02000132,4668,1150,1384,703,62
E02000133,3961,1789,1592,98,46
E02000134,5106,1151,1803,871,61
E02000135,4402,336,870,2225,31
E02000136,2207,819,791,427,40
E02000137,3637,1272,1389,269,23
E02000138,4057,1587,1353,143,63
E02000139,3202,762,1436,429,32
E02000140,3301,645,935,1485,25
E02000141,3055,686,1321,451,22
E02000142,3283,1118,1412,195,31
E02000144,3831,1189,1433,201,39
E02000145,3376,651,1127,1228,32
E02000146,3508,1010,1604,287,33
E02000147,3183,1485,1246,118,22
E02000148,2633,1165,1064,173,26
E02000149,3249,941,1275,681,29
E02000150,3109,1098,1446,287,24
E02000151,2994,1462,1280,49,28
E02000152,2623,675,955,821,30
E02000153,2860,1243,1409,98,12
E02000154,3293,1261,1274,297,21
E02000155,3057,1362,1188,262,23
E02000156,4756,2127,1952,242,55
E02000157,3300,1705,1292,64,30
E02000158,2952,1198,940,662,15
E02000159,2749,1331,1106,66,24
E02000160,2968,1255,1325,80,29
E02000161,3369,1513,1547,76,21
E02000162,2889,1192,956,513,24
E02000163,3072,1334,1289,203,23
E02000165,2691,918,1473,130,19
E02006782,3091,1027,1158,633,26
E02006787,3034,991,1411,281,30
E02006789,2662,1264,1010,117,39
E02000194,4099,731,1261,1002,40
E02000195,3446,1102,1417,264,44
E02000196,2553,655,885,446,27
E02000197,3403,767,1104,631,42
E02000198,3338,542,1142,718,44
E02000199,3172,671,1403,351,47
E02000200,3811,666,1398,473,46
E02000201,3814,426,1037,1124,52
E02000202,2981,835,1200,163,36
E02000203,3062,498,973,687,24
E02000204,3146,844,1169,266,52
E02000206,4009,505,1251,1049,68
E02000207,3592,547,1269,1007,38
E02000208,3821,372,1124,1113,77
E02000209,2919,539,1138,504,27
E02000210,3371,723,1550,377,31
E02000211,3279,1264,1522,200,17
E02000212,2977,467,955,740,27
E02000213,4160,385,853,1201,65
E02000214,2321,874,1020,129,18
E02000215,4991,791,1388,800,64
E02000216,3028,968,709,350,37
E02000217,4273,593,1446,953,46
E02000218,2369,649,734,826,21
E02000219,2999,1422,1247,84,42
E02000220,4847,615,1241,756,63
E02000221,3866,701,1232,1264,57
E02000222,3539,863,1335,343,30
E02000223,2875,314,488,1914,24
E02000224,3309,718,1371,246,40
E02000225,2708,630,897,1012,17
E02000226,2796,1287,1255,31,22
E02000227,4851,1533,2120,510,32
E02000228,2924,1410,1179,76,26
E02000229,2413,384,613,1181,24
E02000230,4004,1275,1632,277,40
E02000231,2543,1072,1163,40,17
E02000232,2324,953,984,243,16
E02000233,2391,654,1114,333,18
E02000234,3161,928,1326,408,31
E02000235,2694,946,1246,282,17
E02000236,2838,1069,1427,142,12
E02000237,3090,1231,1260,406,31
E02006788,2903,463,1125,965,17
E02000238,3179,753,1284,382,30
E02000239,2924,1008,1081,93,21
E02000240,3770,711,1195,1218,49
E02000241,2366,668,924,155,34
E02000242,2151,607,778,102,23
E02000243,3068,718,987,534,46
E02000244,2658,759,952,188,46
E02000245,3210,360,846,1308,46
E02000246,3071,563,924,1015,51
E02000247,3755,653,1265,912,42
E02000248,2902,744,729,104,49
E02000249,2739,716,836,438,47
E02000250,2541,930,946,104,20
E02000251,2442,758,978,123,32
E02000252,3717,582,854,888,62
E02000253,3744,630,984,1541,67
E02000254,2487,815,908,207,40
E02000255,3622,941,1093,733,45
E02000256,3782,907,957,349,50
E02000257,5873,1305,1177,646,87
E02000258,2544,523,652,412,30
E02000259,2283,634,843,202,20
E02000260,2468,743,686,395,51
E02000261,4110,744,1064,971,66
E02000262,3771,517,936,944,48
E02000263,3155,945,904,477,73
E02000264,3205,781,806,324,43
E02000265,4747,694,1365,1255,77
E02000266,3711,573,812,1728,64
E02000267,2847,588,1074,328,34
E02000268,3824,888,1128,643,57
E02000269,3245,926,1148,168,47
E02000270,3331,316,587,1633,92
E02000271,2871,871,973,168,34
E02000272,2579,940,987,144,22
E02000274,3557,852,1044,486,74
E02000275,2131,521,585,455,45
E02000276,2634,583,958,283,30
E02006791,3068,647,930,416,40
E02000277,2651,773,1048,302,32
E02000278,3278,677,902,1097,47
E02000279,4356,603,1516,1048,61
E02000280,3466,1002,1304,688,51
E02000281,3531,730,1265,713,52
E02000282,3491,477,909,1208,57
E02000283,2843,711,1090,496,38
E02000284,3497,1025,1362,365,41
E02000285,2466,1075,1061,87,28
E02000286,3863,1387,1333,176,41
E02000287,2540,1054,839,247,39
E02000288,3784,768,1223,806,62
E02000289,2421,1119,954,155,24
E02000290,2853,364,625,1124,35
E02000291,3998,1003,1219,631,38
E02000292,3578,1073,1525,293,27
E02000293,2470,1143,929,66,32
E02000294,3009,801,1039,517,53
E02000295,3347,1138,1194,313,31
E02000296,3941,1092,1009,447,56
E02000297,3482,1499,1479,74,32
E02000298,3075,1181,1209,121,34
E02000299,3438,759,1043,636,53
E02000300,2998,690,959,364,53
E02000301,3923,605,944,1319,66
E02000302,3123,1029,1128,401,47
E02000303,3120,437,779,1066,59
E02000304,2964,1196,1136,81,28
E02000305,3481,899,1269,166,51
E02000306,3594,248,634,1979,66
E02000307,3368,1010,1245,291,56
E02000308,2908,805,778,546,41
E02000309,3785,645,1091,847,84
E02000311,3656,995,1176,596,43
E02000312,4262,1068,1221,341,76
E02006793,3356,371,660,1466,69
E02000313,2575,168,455,1621,17
E02000314,4382,271,1606,1025,33
E02000315,3440,494,817,1604,38
E02000316,4944,202,1045,2013,54
E02000317,3200,220,447,2063,46
E02000318,3283,493,958,843,38
E02000319,3866,453,1023,1210,38
E02000320,2524,497,872,717,19
E02000321,2877,234,490,1581,50
E02000323,4001,340,729,1976,44
E02000324,2807,320,597,1483,33
E02000326,2932,547,949,878,20
E02000327,2357,101,367,1206,24
E02000328,3070,610,895,889,20
E02000329,2364,538,924,545,27
E02000331,3236,464,969,1142,31
E02000332,2958,827,1176,495,25
E02000333,3005,746,859,469,41
E02000334,2585,586,946,725,31
E02000335,2637,881,1173,376,14
E02000337,2998,463,963,1275,32
E02000339,2502,807,910,499,49
E02000340,2799,975,922,412,40
E02000341,3024,437,781,1546,28
E02000342,2268,485,727,723,21
E02000343,2699,658,850,935,28
E02000344,2476,826,1070,283,17
E02006786,2599,532,855,764,29
E02006927,3338,918,1033,930,35
E02006928,2977,138,610,1247,41
E02006929,3333,289,770,1309,35
E02006930,2876,459,855,592,35
E02006931,4113,606,1071,1286,47
E02000433,3309,1355,921,364,66
E02000434,3138,1116,1034,250,52
E02000435,2728,885,840,527,46
E02000436,2080,977,847,67,21
E02000437,3082,1068,1200,316,23
E02000438,2990,903,897,620,61
E02000439,2711,809,894,318,43
E02000440,3087,1109,1400,132,32
E02000441,2765,933,869,541,38
E02000442,2532,815,936,121,44
E02000443,3203,734,1052,506,38
E02000444,2682,877,1040,89,39
E02000445,3616,821,1201,535,36
E02000447,2453,854,964,201,27
E02000448,2730,1154,893,230,35
E02000449,2531,734,750,452,44
E02000451,2341,992,982,49,21
E02000452,3039,630,890,133,20
E02000453,2800,772,1038,180,29
E02000454,2550,1057,1158,93,20
E02000455,3306,718,840,459,65
E02000456,2512,684,941,244,34
E02000457,2200,829,837,120,19
E02000459,3159,666,937,622,43
E02000460,2189,422,643,666,31
E02000461,2556,642,819,128,127
E02000462,2210,627,807,139,28
E02000463,2788,611,1073,586,38
E02006795,2639,844,1087,69,24
E02006882,4342,1608,1786,166,55
E02000464,2597,741,840,817,25
E02000465,3256,626,1091,1234,42
E02000466,3235,988,1177,797,43
E02000467,4087,542,1086,2103,42
E02000468,3099,1129,1283,355,36
E02000469,2664,614,944,848,18
E02000470,3487,1388,1370,277,25
E02000471,2961,1516,1245,52,14
E02000472,3544,1365,1566,289,25
E02000473,3841,1469,1780,236,29
E02000474,3514,1035,1440,549,27
E02000475,3933,1399,1515,401,31
E02000476,4023,767,1172,988,36
E02000477,3725,1603,1648,108,17
E02000478,2156,1102,838,107,16
E02000479,3529,876,1470,357,29
E02000480,3872,1052,1615,567,29
E02000481,3254,1555,1202,249,33
E02000482,2546,1366,987,28,16
E02000483,3423,1244,1106,547,33
E02000484,3180,1225,1472,211,23
E02000485,3375,1338,1381,211,16
E02000486,3039,1295,1264,105,34
E02000487,2970,1574,1242,30,22
E02000488,2967,1449,1275,58,16
E02000489,3155,1109,1219,514,22
E02000490,3169,1275,1233,399,24
E02000491,3603,1056,1264,917,27
E02000492,2524,1269,954,85,15
E02000493,2471,658,980,360,14
E02000494,3115,1239,959,433,40
E02000495,4141,1320,1233,530,53
E02000496,3008,855,1090,723,33
E02000497,3440,1131,1308,642,25
E02000498,2561,880,1043,421,21
E02000499,3001,1351,1148,164,20
E02000500,3093,1271,1085,189,31
E02000501,3163,1165,1434,232,26
E02000502,3097,1001,1253,137,23
E02000503,3235,1102,1613,116,23
E02000504,2891,1305,1169,125,22
E02000506,2725,1239,1066,137,21
E02000507,2756,843,1289,278,22
E02000508,3075,768,823,560,37
E02000509,3112,598,897,744,39
E02000510,3196,950,1232,412,37
E02000511,3211,976,1454,261,30
E02000512,2968,604,971,844,22
E02000513,3234,521,1116,988,46
E02000514,3044,850,1232,215,44
E02000515,4303,768,1461,936,28
E02000516,2764,600,1074,490,52
E02000517,2917,510,1032,806,36
E02000518,3099,616,1034,988,29
E02000519,2890,449,845,1057,38
E02000520,3645,682,1212,803,48
E02000521,3397,620,1140,1053,24
E02000522,3269,766,1017,868,41
E02000523,2939,718,1148,356,23
E02000524,2462,631,691,306,33
E02000525,3142,596,956,602,39
E02006796,3321,996,1345,336,24
E02000526,3536,985,1017,398,46
E02000528,4770,571,1091,2122,51
E02000529,2776,605,901,593,37
E02000530,2314,327,462,1134,51
E02000531,4269,786,1328,1107,69
E02000532,4001,1058,1183,906,63
E02000533,3835,881,1160,778,43
E02000534,2917,838,1056,195,39
E02000535,2852,805,1007,393,40
E02000536,2925,732,985,492,28
E02000537,2841,938,815,70,25
E02000538,2648,650,742,464,42
E02000539,4299,675,1601,1058,43
E02000540,3564,755,1038,711,38
E02000541,2846,574,585,966,55
E02000542,3166,562,814,775,36
E02000543,4170,691,1124,571,41
E02000544,2793,907,1178,159,27
E02000545,3299,513,961,1214,59
E02000546,3018,626,1025,531,36
E02000547,3547,785,1338,757,49
E02000548,3539,522,1249,1170,39
E02000549,3937,1056,1535,751,50
E02000550,3840,404,1305,1373,34
E02000551,3294,449,851,1577,54
E02000552,3266,678,1466,344,25
E02000553,2605,667,1024,613,29
E02006792,4035,1008,918,460,58
E02000598,3001,1052,1314,227,27
E02000599,2368,1006,856,73,42
E02000600,3354,796,976,466,43
E02000601,4245,907,1508,577,48
E02000602,3997,573,1054,1313,50
E02000603,2798,573,937,697,31
E02000604,3343,1005,1178,214,44
E02000605,3013,1071,1215,168,30
E02000606,4799,1021,1393,322,41
E02000607,2497,717,959,202,25
E02000608,3182,543,975,312,35
E02000609,2741,964,1005,392,23
E02000610,3785,731,1007,660,38
E02000611,2649,1179,1205,56,14
E02000612,3051,1247,1299,141,31
E02000613,3174,809,1294,382,18
E02000614,3072,852,1326,278,22
E02000615,2916,1015,1312,231,30
E02000616,2363,766,1263,127,6
E02000617,3291,900,1393,664,31
E02000689,3230,868,1229,225,23
E02000690,2300,1047,581,182,60
E02000691,2968,666,926,262,28
E02000692,3686,1071,809,322,68
E02000693,3973,622,1383,334,36
E02000694,3828,752,1319,539,30
E02000695,2813,895,996,94,29
E02000696,3185,429,1020,594,27
E02000697,3577,805,1096,149,33
E02000698,3146,1183,1119,162,38
E02000699,3205,858,1214,159,28
E02000700,3367,437,914,1135,30
E02000701,3006,626,1056,484,35
E02000702,2964,598,1089,760,27
E02000703,2961,1204,1082,131,24
E02000704,3409,776,1070,480,37
E02000705,2836,886,1333,130,23
E02000706,3259,411,872,1336,41
E02000707,2683,506,963,840,21
E02000708,3011,1043,1350,108,27
E02000709,2874,1222,1224,127,16
E02000710,3208,818,1066,690,27
E02000711,3140,649,996,697,31
E02000712,3328,706,1107,1092,34
E02000713,2800,1082,1386,70,19
E02000751,4277,1935,1562,190,54
E02000752,2864,666,915,938,47
E02000753,2420,605,934,503,28
E02000754,2607,738,1060,395,35
E02000755,2151,646,895,260,23
E02000756,4966,1495,2007,481,67
E02000757,4969,1338,1881,406,49
E02000758,2159,787,836,268,20
E02000759,4703,1176,1851,750,45
E02000760,2613,788,905,445,31
E02000762,2087,824,878,74,18
E02000763,2385,672,962,311,27
E02000764,5435,1651,1747,640,71
E02000765,2190,713,791,128,26
E02000767,2620,730,1019,254,24
E02000768,2240,838,821,276,21
E02000769,5160,1340,2144,516,61
E02000770,2425,664,871,164,26
E02000772,2565,549,934,287,31
E02000773,2819,643,1107,359,25
E02000774,2208,571,706,104,32
E02000776,2031,582,616,109,30
E02000777,2365,742,902,383,21
E02000779,2753,470,598,318,42
E02000780,4443,891,1195,477,60
E02000781,4257,1302,1791,325,40
E02000782,2851,479,745,559,42
E02000783,2250,367,612,602,28
E02006800,4170,992,1430,355,55
E02006924,4020,1216,1539,213,45
E02006925,4102,1501,1821,199,49
E02000784,4296,1366,1116,771,68
E02000785,4304,1483,1276,271,48
E02000786,4941,1308,1588,790,56
E02000787,4800,1033,1526,970,72
E02000788,3666,1123,1321,327,43
E02000789,2966,777,719,583,34
E02000790,2609,745,1046,104,36
E02000791,2986,845,676,218,60
E02000792,3209,875,1018,183,49
E02000793,3144,1024,1218,364,33
E02000794,2660,868,1134,91,25
E02000795,2623,1120,859,242,48
E02000796,3918,1251,1345,830,46
E02000797,3273,757,1307,197,37
E02000798,4280,1192,1894,493,45
E02000799,2418,810,924,186,32
E02000800,2159,613,707,535,37
E02000801,2880,888,1234,138,22
E02000802,2840,890,1141,241,19
E02000803,4086,1205,1410,918,47
E02000804,3148,915,1089,354,23
E02000805,4455,1333,1491,671,62
E02000806,4174,1335,1556,574,51
E02000840,3206,353,1025,1497,29
E02000841,3335,411,1095,1386,17
E02000842,2879,1097,1306,138,23
E02000843,3271,703,1459,464,19
E02000844,3117,698,1363,696,21
E02000845,3472,938,1627,258,23
E02000846,2708,907,1251,196,21
E02000847,3489,1469,1515,156,23
E02000848,2886,1089,1460,37,15
E02000849,3099,823,1336,483,19
E02000850,4037,1267,1970,365,26
